age,default,housing,loan,duration,campaign,pdays,previous,emp_var_rate,euribor3m,nr_employed
29,0.0,0.0,0.0,225,2,999,0,1.4,4962.0,52281.0
52,,0.0,0.0,210,2,999,0,1.4,,52281.0
32,0.0,0.0,0.0,320,3,999,0,1.4,4962.0,52281.0
32,,1.0,1.0,1011,1,999,0,1.4,4962.0,52281.0
32,,0.0,0.0,142,2,999,0,1.4,4962.0,52281.0
29,0.0,0.0,0.0,280,5,999,0,1.4,4962.0,52281.0
39,0.0,1.0,1.0,184,1,999,0,1.4,4962.0,52281.0
30,0.0,1.0,0.0,75,1,999,0,1.4,4962.0,52281.0
37,0.0,1.0,0.0,353,1,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,126,1,999,0,1.4,4962.0,52281.0
29,0.0,,,183,1,999,0,1.4,4962.0,52281.0
45,0.0,1.0,0.0,95,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,477,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,131,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,134,1,999,0,1.4,,52281.0
34,0.0,1.0,0.0,85,1,999,0,1.4,4962.0,52281.0
35,0.0,0.0,0.0,157,1,999,0,1.4,,52281.0
33,0.0,0.0,0.0,254,1,999,0,1.4,4962.0,52281.0
45,0.0,0.0,0.0,394,1,999,0,1.4,,52281.0
59,,,,139,1,999,0,1.4,4962.0,52281.0
45,,0.0,0.0,80,2,999,0,1.4,4962.0,52281.0
52,0.0,1.0,0.0,53,3,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,618,1,999,0,1.4,,52281.0
42,0.0,1.0,0.0,129,2,999,0,1.4,,52281.0
28,0.0,1.0,0.0,136,1,999,0,1.4,4962.0,52281.0
28,0.0,0.0,0.0,154,1,999,0,1.4,4962.0,52281.0
28,0.0,0.0,0.0,265,1,999,0,1.4,4962.0,52281.0
54,0.0,0.0,0.0,250,1,999,0,1.4,,52281.0
54,0.0,0.0,0.0,82,1,999,0,1.4,4962.0,52281.0
37,0.0,1.0,0.0,158,1,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,1272,1,999,0,1.4,,52281.0
35,0.0,0.0,0.0,182,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,207,3,999,0,1.4,4962.0,52281.0
25,0.0,0.0,0.0,95,1,999,0,1.4,4962.0,52281.0
57,,1.0,1.0,253,1,999,0,1.4,4962.0,52281.0
32,,1.0,0.0,72,1,999,0,1.4,,52281.0
34,,1.0,0.0,132,1,999,0,1.4,4962.0,52281.0
25,0.0,1.0,0.0,259,3,999,0,1.4,,52281.0
25,0.0,1.0,0.0,261,3,999,0,1.4,4962.0,52281.0
53,,0.0,0.0,815,1,999,0,1.4,4962.0,52281.0
53,0.0,1.0,1.0,205,1,999,0,1.4,,52281.0
31,0.0,1.0,0.0,537,1,999,0,1.4,4962.0,52281.0
40,0.0,1.0,1.0,323,1,999,0,1.4,4962.0,52281.0
57,0.0,1.0,0.0,64,1,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,679,1,999,0,1.4,,52281.0
29,0.0,1.0,0.0,42,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,1.0,63,1,999,0,1.4,,52281.0
35,0.0,1.0,0.0,2122,1,999,0,1.4,,52281.0
53,0.0,1.0,0.0,618,1,999,0,1.4,4962.0,52281.0
43,0.0,1.0,0.0,183,1,999,0,1.4,4962.0,52281.0
51,,1.0,0.0,199,2,999,0,1.4,,52281.0
43,0.0,1.0,0.0,296,1,999,0,1.4,,52281.0
38,0.0,0.0,0.0,206,1,999,0,1.4,4962.0,52281.0
38,,1.0,0.0,133,2,999,0,1.4,4962.0,52281.0
43,0.0,1.0,0.0,317,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,107,1,999,0,1.4,,52281.0
43,0.0,1.0,0.0,97,1,999,0,1.4,4962.0,52281.0
44,,1.0,0.0,128,1,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,75,4,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,296,1,999,0,1.4,4962.0,52281.0
48,0.0,1.0,0.0,74,1,999,0,1.4,4962.0,52281.0
43,0.0,1.0,0.0,402,1,999,0,1.4,,52281.0
48,0.0,1.0,0.0,126,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,65,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,389,3,999,0,1.4,,52281.0
33,0.0,1.0,0.0,99,2,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,99,2,999,0,1.4,4962.0,52281.0
51,0.0,1.0,0.0,194,1,999,0,1.4,4962.0,52281.0
51,0.0,1.0,0.0,420,1,999,0,1.4,,52281.0
35,0.0,0.0,0.0,191,3,999,0,1.4,4962.0,52281.0
43,0.0,0.0,1.0,697,1,999,0,1.4,4962.0,52281.0
51,0.0,1.0,0.0,96,1,999,0,1.4,4962.0,52281.0
52,0.0,1.0,0.0,138,3,999,0,1.4,,52281.0
38,0.0,0.0,1.0,110,1,999,0,1.4,4962.0,52281.0
24,0.0,1.0,0.0,55,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,1.0,45,1,999,0,1.4,4962.0,52281.0
51,0.0,0.0,0.0,175,1,999,0,1.4,4962.0,52281.0
24,0.0,1.0,0.0,139,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,1.0,153,2,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,80,1,999,0,1.4,,52281.0
24,0.0,1.0,0.0,185,1,999,0,1.4,,52281.0
48,0.0,0.0,0.0,128,1,999,0,1.4,4962.0,52281.0
24,0.0,1.0,0.0,349,1,999,0,1.4,,52281.0
27,,1.0,0.0,62,1,999,0,1.4,4962.0,52281.0
27,,0.0,0.0,72,1,999,0,1.4,4962.0,52281.0
28,0.0,1.0,0.0,51,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,570,2,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,99,5,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,173,1,999,0,1.4,4962.0,52281.0
41,0.0,1.0,1.0,184,1,999,0,1.4,4962.0,52281.0
43,0.0,0.0,0.0,272,1,999,0,1.4,4962.0,52281.0
30,0.0,1.0,0.0,166,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,42,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,127,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,85,1,999,0,1.4,4962.0,52281.0
31,0.0,1.0,0.0,225,2,999,0,1.4,4962.0,52281.0
42,0.0,1.0,0.0,761,1,999,0,1.4,4962.0,52281.0
48,0.0,1.0,0.0,42,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,206,1,999,0,1.4,4962.0,52281.0
38,0.0,,,781,1,999,0,1.4,4962.0,52281.0
26,0.0,,,125,1,999,0,1.4,4962.0,52281.0
54,0.0,1.0,0.0,113,2,999,0,1.4,4962.0,52281.0
59,0.0,0.0,0.0,92,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,16,1,999,0,1.4,4962.0,52281.0
27,0.0,0.0,0.0,51,1,999,0,1.4,4962.0,52281.0
51,,1.0,1.0,89,1,999,0,1.4,4962.0,52281.0
36,0.0,0.0,0.0,205,1,999,0,1.4,,52281.0
40,0.0,1.0,0.0,125,3,999,0,1.4,4962.0,52281.0
51,,1.0,1.0,128,1,999,0,1.4,,52281.0
27,0.0,1.0,1.0,91,1,999,0,1.4,4962.0,52281.0
51,,1.0,0.0,65,1,999,0,1.4,4962.0,52281.0
27,0.0,0.0,0.0,194,1,999,0,1.4,4962.0,52281.0
32,,1.0,0.0,147,1,999,0,1.4,4962.0,52281.0
32,,0.0,1.0,112,1,999,0,1.4,4962.0,52281.0
32,,1.0,0.0,82,1,999,0,1.4,4962.0,52281.0
38,,1.0,0.0,25,1,999,0,1.4,4962.0,52281.0
28,0.0,1.0,0.0,85,1,999,0,1.4,4962.0,52281.0
32,,0.0,0.0,285,1,999,0,1.4,,52281.0
31,0.0,1.0,1.0,61,1,999,0,1.4,4962.0,52281.0
39,0.0,0.0,0.0,174,1,999,0,1.4,4962.0,52281.0
49,,1.0,0.0,42,1,999,0,1.4,,52281.0
44,,0.0,0.0,92,1,999,0,1.4,,52281.0
40,0.0,0.0,0.0,130,1,999,0,1.4,4962.0,52281.0
30,,1.0,0.0,44,1,999,0,1.4,4962.0,52281.0
30,,0.0,0.0,145,1,999,0,1.4,,52281.0
31,0.0,0.0,0.0,238,8,999,0,1.4,4962.0,52281.0
36,0.0,1.0,1.0,160,2,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,645,1,999,0,1.4,4962.0,52281.0
32,,0.0,1.0,990,1,999,0,1.4,4962.0,52281.0
31,0.0,,,254,1,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,64,1,999,0,1.4,4962.0,52281.0
24,0.0,0.0,0.0,115,1,999,0,1.4,,52281.0
44,,0.0,1.0,113,1,999,0,1.4,,52281.0
31,0.0,1.0,0.0,662,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,625,1,999,0,1.4,4962.0,52281.0
28,0.0,1.0,0.0,126,1,999,0,1.4,,52281.0
38,,1.0,0.0,189,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,124,1,999,0,1.4,,52281.0
28,0.0,1.0,0.0,321,1,999,0,1.4,,52281.0
38,,0.0,0.0,482,1,999,0,1.4,4962.0,52281.0
26,0.0,1.0,1.0,215,3,999,0,1.4,4962.0,52281.0
34,,0.0,0.0,727,3,999,0,1.4,,52281.0
55,0.0,0.0,0.0,189,1,999,0,1.4,4962.0,52281.0
55,0.0,1.0,0.0,127,1,999,0,1.4,4962.0,52281.0
32,0.0,1.0,0.0,196,1,999,0,1.4,4962.0,52281.0
45,0.0,0.0,0.0,87,1,999,0,1.4,4962.0,52281.0
45,0.0,1.0,0.0,112,1,999,0,1.4,4962.0,52281.0
43,,1.0,0.0,290,13,999,0,1.4,4962.0,52281.0
33,0.0,1.0,0.0,310,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,389,5,999,0,1.4,4962.0,52281.0
45,0.0,1.0,0.0,294,1,999,0,1.4,,52281.0
28,0.0,1.0,0.0,611,2,999,0,1.4,4962.0,52281.0
23,,1.0,0.0,259,1,999,0,1.4,4962.0,52281.0
37,0.0,1.0,1.0,156,1,999,0,1.4,,52281.0
52,0.0,1.0,0.0,275,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,1.0,143,1,999,0,1.4,4962.0,52281.0
44,0.0,0.0,0.0,92,1,999,0,1.4,4962.0,52281.0
44,0.0,1.0,0.0,82,1,999,0,1.4,,52281.0
52,0.0,0.0,0.0,222,1,999,0,1.4,4962.0,52281.0
26,0.0,1.0,0.0,175,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,1.0,148,2,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,366,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,138,1,999,0,1.4,,52281.0
49,,0.0,0.0,121,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,337,1,999,0,1.4,4962.0,52281.0
46,0.0,0.0,0.0,236,1,999,0,1.4,,52281.0
38,0.0,1.0,0.0,52,1,999,0,1.4,4962.0,52281.0
42,,1.0,0.0,90,10,999,0,1.4,4962.0,52281.0
51,0.0,1.0,0.0,426,3,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,332,1,999,0,1.4,4962.0,52281.0
40,,,,135,1,999,0,1.4,4962.0,52281.0
47,0.0,0.0,0.0,127,1,999,0,1.4,4962.0,52281.0
31,0.0,1.0,0.0,72,1,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,186,1,999,0,1.4,4962.0,52281.0
31,0.0,1.0,0.0,219,1,999,0,1.4,4962.0,52281.0
50,0.0,1.0,0.0,180,1,999,0,1.4,4962.0,52281.0
25,,1.0,0.0,111,1,999,0,1.4,4962.0,52281.0
26,0.0,1.0,1.0,273,5,999,0,1.4,4962.0,52281.0
22,0.0,0.0,1.0,349,1,999,0,1.4,4962.0,52281.0
31,0.0,1.0,0.0,590,1,999,0,1.4,4962.0,52281.0
32,0.0,0.0,1.0,90,1,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,96,2,999,0,1.4,4962.0,52281.0
43,0.0,1.0,0.0,899,1,999,0,1.4,4962.0,52281.0
41,,,,72,1,999,0,1.4,4962.0,52281.0
38,,1.0,0.0,113,1,999,0,1.4,,52281.0
40,,1.0,0.0,54,1,999,0,1.4,4962.0,52281.0
31,0.0,1.0,0.0,1121,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,81,1,999,0,1.4,4962.0,52281.0
55,,,,628,1,999,0,1.4,4962.0,52281.0
44,0.0,1.0,0.0,118,1,999,0,1.4,4962.0,52281.0
23,0.0,1.0,0.0,119,1,999,0,1.4,4962.0,52281.0
26,0.0,0.0,0.0,1139,1,999,0,1.4,4962.0,52281.0
44,0.0,1.0,0.0,97,1,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,171,1,999,0,1.4,4962.0,52281.0
25,0.0,0.0,0.0,1156,1,999,0,1.4,4962.0,52281.0
54,0.0,0.0,0.0,71,6,999,0,1.4,4962.0,52281.0
26,0.0,1.0,1.0,668,1,999,0,1.4,,52281.0
52,0.0,0.0,0.0,183,1,999,0,1.4,,52281.0
29,0.0,1.0,0.0,128,2,999,0,1.4,4962.0,52281.0
50,0.0,1.0,0.0,171,2,999,0,1.4,,52281.0
32,0.0,0.0,0.0,76,2,999,0,1.4,4962.0,52281.0
32,0.0,0.0,0.0,89,3,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,188,1,999,0,1.4,4962.0,52281.0
44,0.0,0.0,0.0,869,1,999,0,1.4,4962.0,52281.0
24,0.0,1.0,0.0,242,1,999,0,1.4,4962.0,52281.0
28,0.0,0.0,0.0,98,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,175,1,999,0,1.4,4962.0,52281.0
39,0.0,1.0,0.0,87,8,999,0,1.4,4962.0,52281.0
39,0.0,0.0,0.0,100,5,999,0,1.4,4962.0,52281.0
32,0.0,1.0,0.0,89,1,999,0,1.4,4962.0,52281.0
40,0.0,0.0,1.0,31,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,205,2,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,167,1,999,0,1.4,4962.0,52281.0
31,0.0,0.0,0.0,108,2,999,0,1.4,,52281.0
51,,1.0,0.0,180,1,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,31,1,999,0,1.4,4962.0,52281.0
33,0.0,1.0,0.0,494,1,999,0,1.4,4962.0,52281.0
28,0.0,0.0,0.0,96,2,999,0,1.4,4962.0,52281.0
41,,0.0,0.0,133,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,161,1,999,0,1.4,4962.0,52281.0
35,0.0,0.0,0.0,130,1,999,0,1.4,4962.0,52281.0
38,0.0,,,136,6,999,0,1.4,4962.0,52281.0
51,0.0,0.0,0.0,145,1,999,0,1.4,4962.0,52281.0
30,0.0,0.0,0.0,80,1,999,0,1.4,,52281.0
25,0.0,0.0,0.0,108,1,999,0,1.4,4962.0,52281.0
30,0.0,1.0,0.0,532,1,999,0,1.4,4962.0,52281.0
28,0.0,1.0,0.0,145,2,999,0,1.4,4962.0,52281.0
38,,0.0,0.0,91,1,999,0,1.4,4962.0,52281.0
55,,1.0,1.0,124,2,999,0,1.4,,52281.0
38,,1.0,0.0,279,1,999,0,1.4,4962.0,52281.0
37,,0.0,1.0,143,1,999,0,1.4,4962.0,52281.0
28,,0.0,1.0,98,2,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,178,2,999,0,1.4,4962.0,52281.0
44,,1.0,0.0,103,1,999,0,1.4,4962.0,52281.0
45,0.0,1.0,0.0,71,1,999,0,1.4,4962.0,52281.0
28,0.0,1.0,0.0,90,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,144,5,999,0,1.4,4962.0,52281.0
45,0.0,1.0,1.0,332,1,999,0,1.4,4962.0,52281.0
30,0.0,1.0,0.0,693,2,999,0,1.4,4962.0,52281.0
39,0.0,1.0,0.0,225,2,999,0,1.4,,52281.0
56,0.0,1.0,0.0,289,1,999,0,1.4,4962.0,52281.0
26,0.0,1.0,1.0,224,1,999,0,1.4,4962.0,52281.0
37,0.0,1.0,0.0,224,1,999,0,1.4,,52281.0
38,0.0,0.0,0.0,118,2,999,0,1.4,4962.0,52281.0
37,0.0,0.0,1.0,362,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,125,1,999,0,1.4,4962.0,52281.0
27,0.0,0.0,0.0,672,6,999,0,1.4,4962.0,52281.0
26,,1.0,0.0,124,1,999,0,1.4,4962.0,52281.0
30,0.0,1.0,0.0,219,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,192,2,999,0,1.4,4962.0,52281.0
45,0.0,1.0,0.0,160,1,999,0,1.4,,52281.0
39,,1.0,0.0,77,1,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,360,2,999,0,1.4,4962.0,52281.0
30,0.0,0.0,1.0,173,1,999,0,1.4,4962.0,52281.0
39,0.0,0.0,0.0,94,1,999,0,1.4,,52281.0
39,0.0,0.0,0.0,102,1,999,0,1.4,4962.0,52281.0
33,,1.0,1.0,172,1,999,0,1.4,,52281.0
45,,0.0,0.0,176,1,999,0,1.4,4962.0,52281.0
45,,1.0,0.0,74,1,999,0,1.4,,52281.0
34,0.0,1.0,0.0,378,1,999,0,1.4,4962.0,52281.0
26,0.0,1.0,0.0,70,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,294,1,999,0,1.4,,52281.0
39,,1.0,0.0,183,2,999,0,1.4,4962.0,52281.0
52,0.0,0.0,0.0,728,1,999,0,1.4,4962.0,52281.0
25,0.0,0.0,0.0,643,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,111,4,999,0,1.4,,52281.0
39,,0.0,0.0,131,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,203,3,999,0,1.4,4962.0,52281.0
39,,0.0,0.0,108,1,999,0,1.4,,52281.0
39,0.0,1.0,1.0,1317,2,999,0,1.4,4962.0,52281.0
49,0.0,0.0,0.0,313,1,999,0,1.4,4962.0,52281.0
41,0.0,0.0,0.0,364,1,999,0,1.4,4962.0,52281.0
24,0.0,1.0,0.0,171,5,999,0,1.4,4962.0,52281.0
29,0.0,0.0,0.0,290,2,999,0,1.4,4962.0,52281.0
60,,1.0,0.0,659,1,999,0,1.4,4962.0,52281.0
42,0.0,1.0,0.0,77,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,140,3,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,83,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,87,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,176,1,999,0,1.4,,52281.0
29,0.0,0.0,0.0,736,4,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,458,1,999,0,1.4,,52281.0
34,0.0,0.0,0.0,384,1,999,0,1.4,4962.0,52281.0
28,0.0,1.0,0.0,174,7,999,0,1.4,4962.0,52281.0
33,0.0,1.0,0.0,161,1,999,0,1.4,4962.0,52281.0
36,0.0,1.0,0.0,295,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,312,1,999,0,1.4,,52281.0
34,,0.0,0.0,90,1,999,0,1.4,4962.0,52281.0
29,0.0,1.0,0.0,206,1,999,0,1.4,4962.0,52281.0
38,,0.0,0.0,304,1,999,0,1.4,4962.0,52281.0
57,0.0,0.0,0.0,49,1,999,0,1.4,4962.0,52281.0
27,0.0,1.0,0.0,181,1,999,0,1.4,4962.0,52281.0
57,0.0,1.0,0.0,106,1,999,0,1.4,4962.0,52281.0
57,0.0,1.0,0.0,601,1,999,0,1.4,4962.0,52281.0
57,0.0,1.0,0.0,113,1,999,0,1.4,4962.0,52281.0
21,0.0,0.0,0.0,219,1,999,0,1.4,,52281.0
21,0.0,,,208,1,999,0,1.4,4962.0,52281.0
21,0.0,,,359,1,999,0,1.4,4962.0,52281.0
57,0.0,0.0,0.0,388,1,999,0,1.4,,52281.0
30,0.0,0.0,0.0,397,6,999,0,1.4,4962.0,52281.0
34,0.0,1.0,0.0,431,1,999,0,1.4,4962.0,52281.0
27,0.0,1.0,0.0,71,1,999,0,1.4,4962.0,52281.0
38,0.0,1.0,0.0,480,1,999,0,1.4,4962.0,52281.0
34,0.0,0.0,0.0,218,3,999,0,1.4,4962.0,52281.0
27,0.0,1.0,0.0,676,5,999,0,1.4,,52281.0
30,0.0,0.0,0.0,74,1,999,0,1.4,4962.0,52281.0
53,0.0,1.0,0.0,240,2,999,0,1.4,4962.0,52281.0
33,0.0,0.0,0.0,292,1,999,0,1.4,4962.0,52281.0
60,,0.0,0.0,83,1,999,0,1.4,4962.0,52281.0
33,0.0,0.0,0.0,391,1,999,0,1.4,4962.0,52281.0
60,,0.0,1.0,271,1,999,0,1.4,4962.0,52281.0
40,,1.0,0.0,131,4,999,0,1.4,4962.0,52281.0
39,0.0,1.0,0.0,233,7,999,0,1.4,,52281.0
34,0.0,1.0,0.0,293,1,999,0,1.4,4962.0,52281.0
34,0.0,0.0,0.0,391,1,999,0,1.4,,52281.0
34,0.0,0.0,1.0,432,1,999,0,1.4,4962.0,52281.0
34,0.0,1.0,1.0,411,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,208,4,999,0,1.4,,52281.0
57,,1.0,0.0,61,4,999,0,1.4,,52281.0
34,0.0,0.0,0.0,359,5,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,197,1,999,0,1.4,4962.0,52281.0
24,0.0,,,530,2,999,0,1.4,4962.0,52281.0
41,0.0,1.0,0.0,156,1,999,0,1.4,4962.0,52281.0
27,,0.0,1.0,399,8,999,0,1.4,4962.0,52281.0
28,,1.0,1.0,328,3,999,0,1.4,,52281.0
25,0.0,,,446,1,999,0,1.4,4962.0,52281.0
34,0.0,0.0,0.0,266,1,999,0,1.4,4962.0,52281.0
27,0.0,1.0,0.0,211,11,999,0,1.4,4962.0,52281.0
29,0.0,0.0,0.0,263,2,999,0,1.4,4962.0,52281.0
32,0.0,0.0,0.0,226,2,999,0,1.4,4962.0,52281.0
46,0.0,,,364,1,999,0,1.4,4962.0,52281.0
39,0.0,1.0,0.0,231,2,999,0,1.4,4962.0,52281.0
46,0.0,0.0,0.0,60,1,999,0,1.4,4962.0,52281.0
52,0.0,0.0,0.0,171,3,999,0,1.4,4962.0,52281.0
27,0.0,1.0,0.0,243,5,999,0,1.4,4962.0,52281.0
28,0.0,0.0,0.0,137,16,999,0,1.4,4962.0,52281.0
27,0.0,1.0,0.0,593,2,999,0,1.4,4962.0,52281.0
33,0.0,0.0,0.0,156,1,999,0,1.4,4962.0,52281.0
40,0.0,0.0,0.0,246,3,999,0,1.4,,52281.0
27,0.0,0.0,0.0,445,2,999,0,1.4,,52281.0
57,0.0,0.0,0.0,337,1,999,0,1.4,4962.0,52281.0
58,0.0,0.0,0.0,1014,1,999,0,1.4,4962.0,52281.0
36,0.0,0.0,0.0,399,17,999,0,1.4,4962.0,52281.0
32,0.0,0.0,0.0,85,5,999,0,1.4,4962.0,52281.0
33,0.0,0.0,0.0,19,8,999,0,1.4,4962.0,52281.0
51,0.0,1.0,0.0,173,1,999,0,1.4,4962.0,52281.0
57,,1.0,1.0,10,19,999,0,1.4,4962.0,52281.0
48,0.0,1.0,1.0,17,1,999,0,1.4,4962.0,52281.0
28,0.0,0.0,0.0,1290,4,999,0,1.4,4962.0,52281.0
55,,0.0,0.0,297,5,999,0,1.4,,52281.0
38,0.0,1.0,0.0,281,3,999,0,1.4,4962.0,52281.0
31,0.0,1.0,0.0,193,4,999,0,1.4,,52281.0
47,0.0,0.0,0.0,76,1,999,0,1.4,4962.0,52281.0
35,0.0,0.0,0.0,128,2,999,0,1.4,4962.0,52281.0
44,,1.0,0.0,73,10,999,0,1.4,4962.0,52281.0
38,,0.0,0.0,39,1,999,0,1.4,4962.0,52281.0
56,,1.0,0.0,300,1,999,0,1.4,4962.0,52281.0
32,0.0,1.0,1.0,16,43,999,0,1.4,4962.0,52281.0
45,0.0,0.0,0.0,20,5,999,0,1.4,,52281.0
28,0.0,1.0,0.0,115,2,999,0,1.4,4962.0,52281.0
31,,0.0,0.0,90,1,999,0,1.4,4962.0,52281.0
27,0.0,0.0,0.0,607,4,999,0,1.4,4962.0,52281.0
25,,1.0,0.0,236,4,999,0,1.4,,52281.0
31,,,,150,1,999,0,1.4,4962.0,52281.0
38,0.0,0.0,0.0,56,1,999,0,1.4,4962.0,52281.0
42,0.0,0.0,0.0,799,6,999,0,1.4,4962.0,52281.0
36,0.0,0.0,0.0,372,1,999,0,1.4,4962.0,52281.0
39,,1.0,0.0,1439,6,999,0,1.4,,52281.0
41,0.0,1.0,0.0,120,3,999,0,1.4,4962.0,52281.0
36,0.0,0.0,0.0,119,1,999,0,1.4,4962.0,52281.0
27,0.0,0.0,0.0,919,2,999,0,1.4,4962.0,52281.0
45,,0.0,0.0,130,6,999,0,1.4,4962.0,52281.0
51,,0.0,0.0,227,1,999,0,1.4,,52281.0
36,0.0,1.0,0.0,497,1,999,0,1.4,4962.0,52281.0
25,0.0,1.0,0.0,170,1,999,0,1.4,,52281.0
53,,1.0,0.0,89,1,999,0,1.4,,52281.0
53,,1.0,0.0,185,1,999,0,1.4,,52281.0
52,0.0,0.0,0.0,630,4,999,0,1.4,,52281.0
51,,1.0,0.0,139,1,999,0,1.4,4962.0,52281.0
54,0.0,0.0,0.0,196,1,999,0,1.4,4962.0,52281.0
26,0.0,1.0,1.0,134,4,999,0,1.4,4962.0,52281.0
30,0.0,0.0,0.0,1426,3,999,0,1.4,4962.0,52281.0
27,0.0,0.0,0.0,121,1,999,0,1.4,4963.0,52281.0
32,,1.0,0.0,307,1,999,0,1.4,,52281.0
38,0.0,0.0,0.0,75,1,999,0,1.4,4963.0,52281.0
32,0.0,1.0,0.0,151,1,999,0,1.4,4963.0,52281.0
33,0.0,0.0,0.0,143,1,999,0,1.4,4963.0,52281.0
38,0.0,0.0,0.0,317,2,999,0,1.4,4963.0,52281.0
32,0.0,1.0,0.0,668,1,999,0,1.4,4963.0,52281.0
44,,0.0,0.0,168,1,999,0,1.4,4963.0,52281.0
48,,1.0,0.0,122,1,999,0,1.4,,52281.0
40,,1.0,0.0,67,1,999,0,1.4,4963.0,52281.0
57,0.0,1.0,0.0,496,1,999,0,1.4,4963.0,52281.0
31,0.0,1.0,0.0,315,1,999,0,1.4,,52281.0
40,,0.0,1.0,29,1,999,0,1.4,,52281.0
40,,1.0,0.0,123,1,999,0,1.4,,52281.0
40,,1.0,0.0,214,1,999,0,1.4,4963.0,52281.0
40,,1.0,1.0,181,1,999,0,1.4,,52281.0
40,,1.0,0.0,347,1,999,0,1.4,4963.0,52281.0
27,0.0,0.0,0.0,88,1,999,0,1.4,,52281.0
27,0.0,1.0,0.0,141,1,999,0,1.4,,52281.0
31,0.0,0.0,0.0,305,1,999,0,1.4,,52281.0
30,0.0,0.0,0.0,111,1,999,0,1.4,4963.0,52281.0
26,0.0,0.0,0.0,241,4,999,0,1.4,,52281.0
51,,1.0,1.0,901,1,999,0,1.4,4963.0,52281.0
38,0.0,0.0,0.0,185,1,999,0,1.4,4963.0,52281.0
57,0.0,1.0,1.0,235,1,999,0,1.4,,52281.0
